"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"g2120",1955.5931754,1.42830627535233,0.833769064006696,1.71307180490551,0.0866993303676599,0.187179291141127
"g2038",15.5145046586171,1.87021371947581,1.09255979817663,1.71177241062412,0.0869386182948686,0.187498534303655
"g2625",1718.73491611441,-0.549357362642277,0.321030789197058,-1.71122951794218,0.0870387516207622,0.187517310477083
"g864",1.9698806653235,-4.35961348797928,2.54871178616447,-1.71051647018121,0.0871704104423234,0.187603894876396
"g364",1082.65441138281,0.527359341633092,0.308572793855532,1.70902734179473,0.0874458849496897,0.187865503392265
"g384",22.2782709384425,1.36757317201532,0.800279557533072,1.70886930590977,0.0874751612577342,0.187865503392265
"g105",158.223943830292,-1.02410823056804,0.599485836575074,-1.70831096931144,0.087578657007464,0.187891030881076
"g827",27.9698758344399,1.39653227670573,0.819564810285155,1.70399248379129,0.0883824914421746,0.189417439861965
"g2529",20.0559889651529,-1.45856671461767,0.856646815217857,-1.70264651511806,0.0886342396388007,0.189758690500188
"g1448",15.8698803236345,-1.74770932955057,1.02730026833358,-1.70126435612209,0.0888933579328871,0.190114991783474
"g2436",2.78156277280935,-4.85824875621687,2.85674781445115,-1.70062220110607,0.0890139525192231,0.190174600642632
"g812",1546.05144964037,0.517280139623215,0.304549763594193,1.69850776936567,0.0894119675635378,0.190826165944658
"g2034",7109.03494798157,0.668206603239183,0.394345732599334,1.69446895959719,0.0901762052541842,0.192257169414066
"g2575",511.762914143492,-0.581438802808399,0.343269499249422,-1.69382599992061,0.0902983519624278,0.192317673805752
"g1358",53.6031172531161,0.999662773150107,0.590781304648097,1.69210292418709,0.0906263510194135,0.192816022760184
"g2134",71.2703814287899,1.19037004713153,0.704055883023706,1.69073233508007,0.09088793566552,0.193172182435214
"g340",108.776689216496,-0.979541510404134,0.580127938957484,-1.68849221805179,0.0913167815457612,0.193682232627049
"g2743",446.765006365927,0.883406313785802,0.523188746701949,1.68850404247908,0.0913145136256058,0.193682232627049
"g187",2749.61640235093,0.569447757765585,0.337365890647443,1.6879233305796,0.0914259474277035,0.193713448527087
"g1156",1115.31600200744,0.897597415752239,0.535675280693512,1.67563717816167,0.0938092818941107,0.19814916288859
"g1919",3.76340796628548,3.47778570297503,2.07531520343764,1.67578674179917,0.0937799719943793,0.19814916288859
"g2744",2966.23007422105,1.04538800983894,0.623813724186173,1.67580155631034,0.0937770692030048,0.19814916288859
"g2100",20.5808801624214,1.28254109288881,0.76805793050852,1.66984942403975,0.09494915894732,0.200350540124438
"g2577",150.928722166496,-0.790409824833994,0.474080523238254,-1.66724804350751,0.0954650931632987,0.201232174797457
"g2723",449.586708344719,0.55857283513729,0.335357056859011,1.66560632529681,0.0957918504746648,0.201404575056757
"g2785",1147.34776114063,0.969997505695144,0.582456060983685,1.66535739031878,0.0958414750148194,0.201404575056757
"g2920",117.30584058077,1.09509226146406,0.657418289213312,1.66574657175188,0.0957639017686654,0.201404575056757
"g3354",29.2137604275579,-1.38989003540985,0.835104062592703,-1.66433154581327,0.096046191625079,0.201628187331665
"g1463",1926.00146927221,-1.28157167663728,0.770263268906121,-1.66380993145018,0.0961504186552853,0.201640601903875
"g504",2978.36398562432,0.462617677755977,0.278302619373217,1.66228287321861,0.0964560701631817,0.20207497436638
"g3108",1603.70786543995,0.757564010401402,0.456319577828519,1.66016109588462,0.0968820487664679,0.202760287775536
"g1359",176.551218205423,0.741651932307225,0.447800126356471,1.65621197640492,0.0976788987275333,0.204219593567962
"g539",74.8945328940176,1.21329813054414,0.732875729794287,1.65553050976965,0.097816932886929,0.204299928056101
"g2713",512.260529237788,-0.710073418034278,0.429212622917185,-1.65436284983465,0.0980538099911615,0.204586331934763
"g625",588.492702864335,0.834566580954793,0.504951267533805,1.6527665828642,0.0983783775586075,0.204751228191993
"g1064",1711.25264139917,-0.686351239033066,0.415373472622064,-1.6523713820732,0.0984588657517869,0.204751228191993
"g1617",2.64830186751787,4.9386598630719,2.98717931975707,1.65328536871149,0.0982727993068454,0.204751228191993
"g1961",326.231433467725,0.652218079289354,0.394802331051213,1.65201172331667,0.0985321610070681,0.204751228191993
"g2361",2708.33584335727,-0.650522646686649,0.394371181899178,-1.64951871877129,0.0990414115357926,0.205601148846063
"g3369",166.933589086215,0.614846021843206,0.373259602307588,1.64723430567376,0.0995098950337633,0.206364807597825
"g64",1772.94870220899,0.953261049775113,0.578947266248396,1.64654210382974,0.0996521990740257,0.206451172021037
"g1916",47.1434490208026,-1.0418709939964,0.63424596114813,-1.64269235882933,0.100446600551603,0.207886918529935
"g2050",316.12913589777,0.885178022079449,0.539018633356199,1.64220300988092,0.100547939142709,0.207886918529935
"g1991",26.6368345167878,-1.39190292877773,0.847930905312315,-1.64152871425893,0.100687711565434,0.207966260242402
"g1989",1360.48604543434,0.846700205209194,0.516269490656442,1.64003533141694,0.100997820975427,0.208396912294367
"g769",3396.72016912116,-0.818723733947854,0.499381276826457,-1.63947623176984,0.101114116767191,0.208427189436692
"g2027",2717.49635634861,0.681012656016653,0.416737169347284,1.63415386509269,0.102226546917075,0.210434182075467
"g2668",39.5707713229904,1.13298227285197,0.693448552866046,1.63383753296379,0.10229296905375,0.210434182075467
"g2198",1.83202517269339,4.43246740548744,2.71458076022741,1.63283681606736,0.102503321717353,0.210639700257891
"g3370",91.5255005548556,0.67979088733034,0.41644013191003,1.63238563058857,0.10259827428456,0.210639700257891
"g2379",1256.24354771526,0.5092153609741,0.312126484376059,1.63143913273499,0.102797693336963,0.210838069034112
"g571",7.49192454371735,-2.64944936647438,1.62576409559829,-1.62966409065601,0.103172510744444,0.211395424112742
"g170",119.025782615376,-1.31068316402923,0.805541942460154,-1.62708245833402,0.103719586073631,0.212304262511994
"g3178",754.692774966032,-0.63991846352589,0.393462241404625,-1.6263783310984,0.10386919756328,0.212398528616437
"g1661",936.692860548683,-1.03009331396691,0.633827836548856,-1.62519418455284,0.104121189186221,0.212701752012889
"g1707",5340.94979470875,0.663879661507684,0.409054204965739,1.62296256449262,0.104597407689294,0.213288865365594
"g2854",1752.40893540263,-0.696770427633097,0.429343804538748,-1.62287290573961,0.104616576576201,0.213288865365594
"g1112",791.972573405039,-0.548695520651421,0.338435846271265,-1.62126892495787,0.104959976457188,0.213776476379039
"g1615",2.94494242969295,4.06006836365432,2.5055098626959,1.62045594954702,0.10513436957281,0.213919238089121
"g1105",12.0061862982997,-1.56110106834081,0.963720895761182,-1.61986844449169,0.105260539641605,0.213963693562867
"g437",65.6642462591528,-0.972894699289643,0.602199858547993,-1.61556779776644,0.106187790948111,0.215421522487217
"g3131",593.684181964795,-0.527270261790093,0.326344263332942,-1.61568723900675,0.106161951377882,0.215421522487217
"g2932",14.956102413619,-1.32491608914973,0.820930048217856,-1.61392081094603,0.106544603997262,0.215931801184173
"g1995",7.8766389009356,-1.75347942371829,1.08781401979526,-1.61192942158285,0.106977298976231,0.216594708983464
"g6",29.0756109476431,2.62279461613763,1.6310389576449,1.60805148389879,0.107823903594005,0.217856139874379
"g85",496.608709177892,-0.719139368527435,0.448103996633726,-1.6048492625145,0.108526981673988,0.217856139874379
"g690",1536.73859384519,0.679237185952207,0.422597462693476,1.60729120715256,0.107990502242043,0.217856139874379
"g1065",280.930227676255,-0.679782027119544,0.422880691243818,-1.60750311185905,0.107944047315909,0.217856139874379
"g1208",718.192333343392,-0.572121515814763,0.356299922856969,-1.60573011418931,0.108333221639403,0.217856139874379
"g1647",3.94219848572926,-3.45803597601727,2.15492074980606,-1.60471607892239,0.108556301780407,0.217856139874379
"g1747",3580.88761125208,-0.60829227505977,0.378717415820279,-1.60619039328373,0.108232083477115,0.217856139874379
"g2421",50.288186328469,-0.960740915507476,0.598498947584533,-1.605250801835,0.108438621502649,0.217856139874379
"g2795",5.66271140537156,2.70624839990221,1.68469036250259,1.60637732614681,0.108191029641789,0.217856139874379
"g687",633.603775997058,0.603517430251077,0.376245378734312,1.60405273888362,0.108702428143519,0.217936148702206
"g2161",92.5347131870376,1.68885033382784,1.05584529182688,1.59952442550149,0.109704125785314,0.219729650376639
"g2648",2390.49637481104,-0.519935443206325,0.325604521861768,-1.5968311503581,0.110303350245999,0.220579132363853
"g2680",3514.94027325966,0.510940072747821,0.320007195452692,1.59665182535983,0.110343339739305,0.220579132363853
"g75",1112.85894965542,0.715577315132357,0.448489042582877,1.5955290925533,0.110593969639603,0.220864879971594
"g3333",95.5597149922078,-0.842748812416153,0.528989570797952,-1.59312935252185,0.111131175768016,0.221721830253113
"g2391",28.3352443873423,-1.46923563955344,0.922838161316129,-1.59208374896206,0.111365888059248,0.221927231621165
"g3122",26.5625616512768,1.13473551594838,0.712904733906459,1.59170708508336,0.111450535626426,0.221927231621165
"g1977",97.8375506821444,0.796160233112286,0.500576374122191,1.59048703508716,0.111725065732895,0.222258108456032
"g462",56.8148322984415,-1.19728348147028,0.753379314093616,-1.58921735581594,0.112011329415578,0.222611663402471
"g249",4893.86527321135,0.676907031225777,0.426203681306171,1.58822427143586,0.112235634572735,0.222784275893581
"g758",1038.61873222078,0.623849633529831,0.392884236619444,1.58787137630596,0.112315427242303,0.222784275893581
"g247",1374.32037210268,-0.480438701788606,0.303333240448581,-1.58386433705094,0.113224594554143,0.224370669981206
"g2659",209.326884255679,0.546103478971552,0.345061539109647,1.58262633494491,0.113506657427426,0.224712504231322
"g1403",3557.62252316529,0.896166768098429,0.567717718343015,1.57854289049503,0.11444094283626,0.225991232456952
"g1435",77.4411002288503,0.789111516799002,0.499673760261689,1.57925346407169,0.114277931222228,0.225991232456952
"g1976",1148.02331452794,0.533573423584284,0.338055774910352,1.57835914421453,0.114483125559616,0.225991232456952
"g506",2.43613394935529,4.84276859504121,3.07829238224228,1.57319968141352,0.115672589076305,0.227681842797985
"g1652",217.993469699198,-0.760199257500499,0.483087310170017,-1.57362704731978,0.11557369647553,0.227681842797985
"g2753",1095.12592958366,-0.58234402568899,0.370090056694523,-1.57351978296911,0.115598511228554,0.227681842797985
"g2548",271.363490336801,-0.916786277845096,0.583026239595065,-1.57246143583836,0.115843576024058,0.227799783725161
"g953",4.05079821056489,3.67835313727172,2.3412157461675,1.57112950538329,0.116152570343846,0.228188622390065
"g3014",705.736975310774,0.505262931530458,0.322202721884326,1.56815227560943,0.116845599081268,0.229330453316441
"g2354",15.3304254815977,1.76147100175322,1.12538904948166,1.56521071763097,0.117533509318607,0.230460064639067
"g1077",5.29788412369574,2.28047726895997,1.45803434169038,1.5640765129826,0.117799600979023,0.23076120497419
"g323",2273.15911478133,-0.545783236082128,0.349494060157921,-1.56163808860017,0.118373271311817,0.231442878418051
"g785",10.5881547151149,1.48834938781806,0.9530111604701,1.5617334293167,0.118350800113636,0.231442878418051
"g970",252.210856219288,-0.848581264656806,0.544160515753341,-1.55943189571927,0.118894192019813,0.232239988412036
"g2016",65.0372200706817,-0.767401062810363,0.492484521664302,-1.55822371882269,0.119180224243098,0.232577202590479
"g820",2042.05104916541,-0.578529154293574,0.371547530152119,-1.55707980095228,0.119451540082238,0.232793516225227
"g2399",4.9757470788168,-2.74712353595964,1.76459677879342,-1.55679958672374,0.119518075370631,0.232793516225227
"g2568",2073.95308041073,0.491435808031207,0.316310495686479,1.55365002025829,0.12026792090518,0.234031789161788
"g1072",8.63360383628675,-2.15236907900536,1.38838314063091,-1.55027025034839,0.12107666464009,0.235159317402296
"g2010",1845.28069353637,0.50413324429,0.325187863007114,1.55028308753015,0.121073584806528,0.235159317402296
"g3130",417.559253395061,0.48555746995251,0.313357444618735,1.54953226192948,0.121253822262648,0.235280595516265
"g788",19.3845250151337,1.69178248417352,1.09430157795835,1.54599291296819,0.122106279411148,0.23671075526679
"g2253",4.03544645727302,2.8348653077196,1.84257272048251,1.53853645840216,0.123917501315199,0.239995085172308
"g253",17.6684521634719,1.16072983768498,0.756236899968048,1.53487595981368,0.124814299694349,0.241503894974632
"g3026",3.30873450436324,5.26402891383122,3.43612608774292,1.53196616754218,0.125530783767322,0.242661298309876
"g2336",2658.40275800563,-0.784275745534644,0.512746327611478,-1.52955897156403,0.126125931582792,0.24358218990236
"g40",460.961800973137,-0.667566445680645,0.436818079319979,-1.52824820511066,0.126450924365782,0.243980099599454
"g341",5738.0448153948,-0.707734542602315,0.464217180879023,-1.52457636587723,0.127364796012083,0.244795444104985
"g782",3493.59581197976,0.64376414225531,0.422286095575497,1.52447392656389,0.127390365269445,0.244795444104985
"g1684",269.448620747054,-0.625584610398117,0.410286047783556,-1.52475233749148,0.127320882122751,0.244795444104985
"g1717",340.163671401079,0.547340414788107,0.358923127298813,1.52495164885943,0.127271158003411,0.244795444104985
"g2053",2.40211214425795,-4.64547903384781,3.04790683254388,-1.52415388300126,0.127470275136092,0.244795444104985
"g41",315.509531342847,-0.473587265296862,0.310944990027698,-1.52305803433166,0.127744186766504,0.245091980409822
"g1426",12.9078337807062,1.51817387082989,0.997954224352021,1.5212860808477,0.128188061687569,0.245460208925319
"g1674",1234.24067932226,0.472414556135494,0.310623442707666,1.52085931447258,0.128295145766915,0.245460208925319
"g1933",434.107823852132,-0.566474478220712,0.372343651057095,-1.52137541921951,0.128165653730693,0.245460208925319
"g583",23.3682258333121,1.76896618720286,1.1649732017204,1.51846084063608,0.128898264148295,0.246384286829593
"g3030",1967.26958109488,-0.502230542305276,0.331462644248414,-1.51519500317774,0.129723028125829,0.247729916839921
"g2186",72.7102561513785,-0.692295047361023,0.457325734445998,-1.5137898334098,0.130079151959227,0.248178921551977
"g1970",2497.67626128611,-0.593528906782348,0.392966951268976,-1.51037868417615,0.130946824512196,0.249467581102491
"g2364",26.0303667242712,-1.19019725589448,0.788116865011342,-1.51017864067323,0.130997847317105,0.249467581102491
"g796",1751.49930790394,0.479688308565908,0.318698475984821,1.50514779552556,0.132286083253911,0.251687158398674
"g1562",2.11997441538423,4.63018777875998,3.10098770969555,1.49313322470877,0.135402317072916,0.257377342276693
"g971",174.857693063599,-0.687315262367802,0.460754673270117,-1.49171631291272,0.135773530768453,0.257605468645788
"g1397",7718.92187306085,-0.806395126289114,0.540507895846041,-1.49192108475472,0.135719834499057,0.257605468645788
"g1780",159.613950010638,-0.947587885725434,0.635622895132278,-1.49080200380169,0.136013485541857,0.25782223553267
"g3044",360.559047693899,-0.899092947750143,0.604035241477131,-1.48847763509868,0.136624975957504,0.258742221319336
"g2334",462.522350925591,0.533874202887479,0.359361642844718,1.48561821640538,0.13738013389971,0.259932338217993
"g185",44.5043775865838,1.15400394212604,0.777452290509253,1.48434052637511,0.137718604056478,0.260332587022891
"g947",70.0187276244785,-0.954227952110999,0.644052965033373,-1.48159857017591,0.138447139712174,0.260481121361182
"g1211",6904.50618600417,1.26453176006119,0.853110736038909,1.48225981299046,0.138271176892412,0.260481121361182
"g1765",7.95726365260489,-2.26301587158728,1.52784886832884,-1.48117783014924,0.138559192298903,0.260481121361182
"g3012",51.2694906873821,1.05254753608647,0.709885121093354,1.48270122138263,0.1381538099929,0.260481121361182
"g3337",25515.7465365075,0.994438061486304,0.671142275761595,1.48170976170119,0.138417538560111,0.260481121361182
"g3372",1219.06640937615,-0.793960189877938,0.535187893326362,-1.48351672333846,0.137937176622133,0.260481121361182
"g1929",561.516666851834,-0.530984568000603,0.359716240495206,-1.47612064239752,0.139911508298954,0.26278251238201
"g1655",36.2759824428568,-1.18797520920884,0.806040407441851,-1.47384076311899,0.140524470111345,0.263692303932634
"g2243",1348.66066505184,-0.684880206099822,0.464960339441559,-1.47298629152413,0.140754732212861,0.26388295774093
"g1205",44.4214134568251,0.819017687444858,0.556664740100847,1.47129435088072,0.141211530396813,0.264497578852843
"g1043",1028.69138596502,-0.55540536437406,0.378525235871453,-1.46728754582343,0.142297850200836,0.266289133906857
"g2129",329.960453597452,-0.508166734658871,0.346739029194415,-1.46555966266475,0.142768287190271,0.26692594077233
"g2170",3275.64421241563,0.701214686021154,0.481249627677088,1.45707060472088,0.145096891618305,0.271032536164977
"g2817",6912.34695830256,0.701053661465858,0.481359754666592,1.45640273136551,0.1452813209522,0.271130108528628
"g140",1212.5390632347,-0.607364242551487,0.417548424171861,-1.45459593999449,0.145781155664987,0.271815591153535
"g3357",427.370344023089,-0.611651297202788,0.420873902066834,-1.45328872662116,0.146143606024972,0.272243901868499
"g942",36.0040309741556,-1.42357896308208,0.98033970880603,-1.45212822687339,0.146465954686276,0.2723496582607
"g1083",1043.16603764618,-0.607299070124566,0.418117826392223,-1.4524591677057,0.146373974814702,0.2723496582607
"g1237",261.906187904898,0.780133474020351,0.537650059710076,1.45100602135343,0.146778183529157,0.272436248342354
"g1353",162.929218556228,0.597751552791272,0.4118282384047,1.45145839223358,0.146652260155995,0.272436248342354
"g2149",1.93786019456108,4.51265574451457,3.11940401030634,1.44664036130139,0.147997675790431,0.274451386117697
"g702",1099.22397801985,0.736595661397368,0.509623232969112,1.44537300057121,0.148353142965901,0.274696063115629
"g1376",541.425732262524,-0.619945447543372,0.428964143821399,-1.44521507560196,0.14839748314584,0.274696063115629
"g1391",2365.76753768256,0.478037660772891,0.331056238701995,1.44397720051185,0.148745388776708,0.27509178753925
"g2400",22.8945315661679,-1.76818989676085,1.22816062322477,-1.43970573825933,0.14995066921973,0.277071011324024
"g718",266.158612483566,-1.06231892743169,0.738445115789005,-1.43858887372643,0.150267040585892,0.277405670784577
"g2643",872.781136584509,-0.913074775343081,0.635416157281807,-1.43697129019987,0.150726151418368,0.278003000502764
"g3109",4302.49410411745,-0.667390595867267,0.465049066867864,-1.435097161601,0.15125941228589,0.278735898111734
"g972",789.701608413317,-0.520016100573794,0.362740951962444,-1.43357428423916,0.151693786363177,0.279285418160571
"g3011",42.3847810359403,1.16637642728629,0.817695068571325,1.42641978913262,0.153747204849858,0.282812123001847
"g620",315.357684330158,-0.702299032683206,0.493901501696914,-1.42194148078168,0.155043239898172,0.284462522530396
"g1637",3631.12467114224,0.918442614464236,0.645609354843824,1.42259805805697,0.154852707278455,0.284462522530396
"g3183",5737.59732231759,0.768975685938487,0.540815399351973,1.42188200790862,0.155060507161864,0.284462522530396
"g2861",4321.25142367157,0.76403460551184,0.537883711008974,1.42044570206197,0.155477965644147,0.284973465179755
"g703",241.777835200128,-0.627181949681021,0.442255158672044,-1.41814501737923,0.156148430480735,0.285773447137862
"g980",280.75231481832,-0.65631664164357,0.462849318084698,-1.41799202461711,0.156193093243073,0.285773447137862
"g2798",7.63673762373522,2.77706611941819,1.95998471921257,1.41688151555278,0.156517571654858,0.286046702262589
"g2905",1759.37236967209,0.494363167121828,0.348996738109152,1.41652661225507,0.156621378176932,0.286046702262589
"g155",99.7755351476462,-1.07240296175355,0.758092303299632,-1.41460737312049,0.157183645808018,0.28656325115755
"g3181",1738.29503139251,-0.58095592319219,0.41059104005236,-1.41492596408851,0.157090204423476,0.28656325115755
"g3032",2671.98623530984,-0.701687665666614,0.496293672651511,-1.41385575584262,0.157404258903327,0.286710599476664
"g2814",546.137185628402,-0.464955218545195,0.329106100527988,-1.41278213256838,0.157719793370091,0.286775971810334
"g3223",2.44656482662381,-2.72713036917674,1.92985850603622,-1.41312451697718,0.157619115681563,0.286775971810334
"g1449",4003.91570971567,-0.565096744986408,0.400636084746971,-1.41049887042328,0.158392429742412,0.287489268497068
"g3236",2265.63804845227,0.409521143674167,0.290297485918715,1.41069476498613,0.158334635247481,0.287489268497068
"g2369",11.5596341928306,2.00947691432126,1.42816357594558,1.40703554422384,0.159416849204654,0.289092800812331
"g2151",412.456582088775,0.446602282000551,0.31761762234103,1.40610045094106,0.159694298503348,0.289340111510924
"g2656",102.287084965191,-0.639156394900671,0.45480162254698,-1.40535205508122,0.159916616235223,0.289487184376383
"g1096",2.76772859459315,3.05425185323546,2.17762668753407,1.40255989271241,0.160748118807108,0.290095946240273
"g2619",18.727895265718,-1.15077359958368,0.820490223831434,-1.40254395013986,0.160752875847701,0.290095946240273
"g2911",115.960671188805,-1.03376517309216,0.737180245097472,-1.40232348868148,0.160818669368694,0.290095946240273
"g3209",23.8292067619302,-1.25580937033137,0.895433413514797,-1.40245980480224,0.160777985401496,0.290095946240273
"g1941",3.41384795092257,3.38950960148011,2.41880226806388,1.40131735703772,0.161119193074819,0.290382658169117
"g3353",443.303630891483,-0.763110346619304,0.545157520253606,-1.39979789009295,0.161573849838843,0.290946414415687
"g815",955.548175912198,0.460197592048648,0.330242569116913,1.39351384432129,0.163464461505827,0.294092640831974
"g1151",106.816651712265,-0.776530057020275,0.55811576463338,-1.39134227382086,0.164121660463182,0.295016236292714
"g2419",1411.25256718722,0.548791847826447,0.394905310444111,1.38967958473203,0.164626196837216,0.295546907778361
"g2717",24.2008840168373,-1.2684315396104,0.912921620723443,-1.38941997956542,0.164705078298716,0.295546907778361
"g383",2801.24375369682,0.657527442031819,0.473747528924609,1.38792796138564,0.165158982425321,0.296102336498543
"g162",2000.77469423546,-0.634178645393053,0.458181495865972,-1.38412103307324,0.166321397610513,0.297925927073505
"g2137",7.3105967000752,2.87192874348217,2.08028180116358,1.38054793435956,0.167418001494458,0.299628552412856
"g541",9.30177887928984,1.4186655040287,1.03002164507431,1.37731620574474,0.168414506996157,0.301051464065593
"g1178",1.79540015521759,4.40248570805053,3.19711512439114,1.37701819820734,0.168506621524769,0.301051464065593
"g3118",1770.79882826586,0.386588016932689,0.281531773822511,1.37315945437977,0.169702781323044,0.30292463402399
"g2046",2.40105439210058,3.75456857443315,2.74461820364048,1.367974813201,0.171319960095689,0.305545424483702
"g1349",1998.23402377442,-0.835638641598718,0.61172226125919,-1.36604255643502,0.171925606495981,0.306013514783989
"g1735",162.896402884725,0.625851976349917,0.458261276095358,1.36570993229567,0.172030025619668,0.306013514783989
"g2898",155.387998815879,-2.45676859426118,1.79879753085987,-1.36578383732091,0.172006820865072,0.306013514783989
"g147",1617.50316671641,-0.699376721098,0.513154423201214,-1.36289718937835,0.172914914644626,0.307071263429375
"g2325",597.054632055494,0.419335035984536,0.307685712394406,1.36286807964295,0.172924090327123,0.307071263429375
"g1092",7.14760314731212,1.7284199452692,1.27116406190819,1.35971429421519,0.17392035293617,0.307698148924638
"g1454",124.894927620073,0.667622993323699,0.490799610622473,1.3602761267006,0.173742560121631,0.307698148924638
"g2591",194.107693501799,-0.599099530875319,0.440801452133434,-1.35911424060819,0.174110390941665,0.307698148924638
"g2736",906.14911356683,-0.77704442141115,0.571817333766236,-1.35890322927638,0.174177255437106,0.307698148924638
"g3151",913.529455815996,0.553713954068929,0.407111951520262,1.36010242883123,0.173797512591081,0.307698148924638
"g3192",709.245320780656,0.578772719251228,0.425290759244805,1.36088712644254,0.173549362421789,0.307698148924638
"g22",933.07818341008,0.586909060486582,0.432268575041554,1.35774167814573,0.174545666864618,0.307937194318706
"g3129",624.979359216435,0.443436416690248,0.326649428845559,1.3575300537259,0.174612850800905,0.307937194318706
"g32",1727.17433681975,-0.701234672601215,0.517315726738092,-1.35552552601255,0.175250181532833,0.308795637735259
"g2004",1750.0295459144,0.485866458957881,0.359132645217541,1.35288859263566,0.176091224231918,0.309952106624346
"g3225",31.4619353778924,1.06469354566272,0.787191967699373,1.3525208454227,0.176208754911744,0.309952106624346
"g671",9.84146725602551,1.45466921601159,1.07598584893313,1.35194084332422,0.176394240326505,0.310012499494141
"g2769",7.37731993539694,-1.96179995205023,1.45229829152739,-1.35082438882924,0.176751693552201,0.310374763249628
"g2651",2554.96100055863,0.431103282499506,0.319289741964021,1.3501945908055,0.176953572831328,0.310463454129215
"g540",1737.25939273015,0.818151854759331,0.606815523081343,1.34827113618459,0.177571192128619,0.311280782098972
"g1611",69.685739292431,0.621635210215512,0.461387360400145,1.34731738137861,0.177878036479284,0.311552393526056
"g406",2.01782431928005,-4.38823956658596,3.27060094565515,-1.34172271075001,0.179685920468759,0.313854750612948
"g477",115.238547841838,-0.735135764392924,0.548191104667623,-1.34102096537785,0.179913645769278,0.313854750612948
"g1653",1002.81254502285,-0.470333624581737,0.350435471116797,-1.34214046050429,0.179550457129841,0.313854750612948
"g2071",141.312013769431,-0.681148439597456,0.507404511886293,-1.34241699401778,0.179460827623394,0.313854750612948
"g3341",347.82159324403,0.460195461535384,0.343202686536964,1.34088537062142,0.1799576727064,0.313854750612948
"g2542",68.7991959221494,0.694070404135347,0.517970695323891,1.33998006142286,0.180251827248518,0.314100677728726
"g2294",1345.63168284963,0.483370938403116,0.361062878433173,1.33874448821961,0.18065386794552,0.31453402644844
"g915",1014.58920045114,-0.436029512854134,0.326076428529707,-1.33720034539206,0.181157249209463,0.314912729063277
"g2032",109.099826955613,0.59557400684215,0.445410411063741,1.33713535213464,0.181178459431822,0.314912729063277
"g1118",8.99678440662884,-2.20127213763793,1.64702612946709,-1.33651318473628,0.181381593924146,0.31498432133619
"g1581",59.431992572924,0.934551500790754,0.699483441377334,1.33605950549816,0.181529824422031,0.31498432133619
"g2043",947.670961607615,0.466230433945308,0.349079651295915,1.33559900216035,0.181680376470362,0.31498432133619
"g1344",443.418306868896,-0.482774330830059,0.361801406408034,-1.33436278101582,0.182084991571738,0.315419187258137
"g3177",580.863948610382,0.492929197463569,0.370038944304213,1.33210086411425,0.182827046439382,0.316437360546137
"g1047",1521.62708412939,-0.395039823913643,0.297003792787486,-1.33008343161565,0.183490783824452,0.317149062561601
"g3182",175.335291056481,0.615176168311606,0.46256933182873,1.3299112716348,0.183547507196792,0.317149062561601
"g204",270.709428593038,-0.539387544195619,0.405976867640021,-1.32861644884135,0.183974542472024,0.317619348998418
"g209",70686.6237028343,0.773854140124012,0.58295436428875,1.32746950281121,0.184353421769998,0.318005776324866
"g2623",8.39146435318091,-1.85223370113172,1.3995097803413,-1.32348750051608,0.185673310318725,0.320013411314038
"g2145",4.12936458182108,3.02089464107133,2.28669885747113,1.32107235336277,0.186477240337396,0.321129151916037
"g77",2961.15498123887,-1.06255745746417,0.805231476032689,-1.3195677132485,0.186979388511735,0.32133402226016
"g327",3.42496949053772,2.20483250181957,1.67120398951558,1.31930782576618,0.187066222612692,0.32133402226016
"g1549",300.857599687265,-0.522680997739364,0.396153378205909,-1.3193904848331,0.187038601178525,0.32133402226016
"g621",108.424738451786,-0.885294297909445,0.673964589677079,-1.31356203496332,0.188993631865657,0.32329102498454
"g1053",200.738689943234,0.745503758983367,0.567147623691654,1.31447920760165,0.188684990709523,0.32329102498454
"g1238",3.12857770599101,2.47999588132541,1.88655088023587,1.31456612557163,0.188655760915653,0.32329102498454
"g1439",974.124759780653,0.618725187412086,0.471011382667477,1.31360984082394,0.18897753534922,0.32329102498454
"g2603",4499.0376289306,-0.665946966483155,0.506501636097393,-1.31479726623253,0.18857804647317,0.32329102498454
"g2506",388.238053395657,0.637447183535964,0.485523763487375,1.31290624985555,0.189214540646426,0.323399185721516
"g2110",175.103937933918,1.07699847769451,0.82143486173053,1.31111854131146,0.189817717483645,0.323989011602054
"g2549",3710.72573914406,-0.442965385885153,0.337897172451999,-1.31094729994546,0.189875568964246,0.323989011602054
"g2665",86.7783084861215,-0.703006970462049,0.537523924459397,-1.30786173130635,0.190920211548497,0.325500709797147
"g1091",1056.2133029325,-0.596254056500551,0.456862644766508,-1.30510573217314,0.191856847159921,0.326825908243353
"g8",1.6529401158741,4.28316427333363,3.28631331265526,1.30333412119885,0.19246071689063,0.327582514807205
"g1405",5.89706772926981,-2.14285873420063,1.64530287103299,-1.30240989177588,0.192776302905013,0.327619906602864
"g1464",348.237875601062,-0.568458614468061,0.43649211227133,-1.30233421976409,0.192802158590764,0.327619906602864
"g2907",1208.10260288069,0.43547343435148,0.334763214205041,1.30084016365297,0.193313171077472,0.328216319437
"g1355",1210.06021456736,-0.474128858422094,0.364851440689534,-1.29951209052659,0.193768246928648,0.328639875058715
"g2193",3487.15789141483,-0.397920116466712,0.306286239903925,-1.29917725520915,0.193883105227228,0.328639875058715
